Spannung U1	Strom IA
42,63	4,59
42,66	4,53
42,68	4,47
42,71	4,42
42,73	4,38
42,75	4,32
42,78	4,28
42,80	4,23
42,83	4,19
42,85	4,18
42,88	4,13
42,90	4,07
42,93	4,01
42,95	3,95
42,97	3,90
43,00	3,83
43,02	3,77
43,05	3,72
43,07	3,65
43,10	3,61
43,12	3,56
43,15	3,53
43,17	3,48
43,19	3,43
43,22	3,37
43,24	3,32
43,27	3,26
43,29	3,19
43,32	3,14
43,34	3,08
43,36	3,02
43,39	2,97
43,41	2,91
43,44	2,87
43,46	2,82
43,49	2,76
43,51	2,71
43,54	2,65
43,56	2,59
43,58	2,56
43,61	2,52
43,63	2,47
43,66	2,41
43,68	2,38
43,71	2,35
43,73	2,31
43,76	2,25
43,78	2,20
43,80	2,15
43,83	2,11
43,85	2,06
43,88	2,01
43,90	1,96
43,93	1,92
43,95	1,88
43,98	1,87
44,00	1,83
44,02	1,81
44,05	1,79
44,07	1,76
44,10	1,73
44,12	1,70
44,15	1,66
44,17	1,63
44,20	1,60
44,22	1,55
44,24	1,52
44,27	1,49
44,29	1,47
44,32	1,47
44,34	1,44
44,37	1,42
44,39	1,40
44,41	1,39
44,44	1,38
44,46	1,36
44,49	1,33
44,51	1,32
44,54	1,30
44,56	1,29
44,59	1,29
44,61	1,29
44,63	1,28
44,66	1,28
44,68	1,27
44,71	1,28
44,73	1,28
44,76	1,28
44,78	1,28
44,81	1,29
44,83	1,30
44,85	1,31
44,88	1,33
44,90	1,35
44,93	1,36
44,95	1,38
44,98	1,40
45,00	1,42
45,03	1,43
45,05	1,48
45,07	1,51
45,10	1,54
45,12	1,58
45,15	1,62
45,17	1,68
45,20	1,73
45,22	1,76
45,25	1,80
45,27	1,85
45,29	1,90
45,32	1,96
45,34	2,02
45,37	2,08
45,39	2,14
45,42	2,21
45,44	2,29
45,47	2,36
45,49	2,42
45,51	2,50
45,54	2,58
45,56	2,67
45,59	2,73
45,61	2,81
45,64	2,91
45,66	2,99
45,68	3,07
45,71	3,16
45,73	3,22
45,76	3,33
45,78	3,45
45,81	3,55
45,83	3,65
45,86	3,77
45,88	3,87
45,90	3,99
45,93	4,10
45,95	4,17
45,98	4,27
46,00	4,37
46,03	4,45
46,05	4,56
46,08	4,66
46,10	4,77
46,12	4,89
46,15	4,99
46,17	5,11
46,20	5,22
46,22	5,32
46,25	5,40
46,27	5,49
46,30	5,59
46,32	5,67
46,34	5,76
46,37	5,85
46,39	5,94
46,42	6,05
46,44	6,16
46,47	6,23
46,49	6,32
46,52	6,43
46,54	6,50
46,56	6,57
46,59	6,64
46,61	6,70
46,64	6,78
46,66	6,85
46,69	6,89
46,71	6,97
46,73	7,04
46,76	7,09
46,78	7,16
46,81	7,22
46,83	7,26
46,86	7,31
46,88	7,34
46,91	7,39
46,93	7,44
46,95	7,46
46,98	7,49
47,00	7,50
47,03	7,53
47,05	7,55
47,08	7,56
47,10	7,58
47,13	7,59
47,15	7,60
47,17	7,61
47,20	7,59
47,22	7,60
47,25	7,62
47,27	7,60
47,30	7,59
47,32	7,58
47,35	7,56
47,37	7,56
47,39	7,53
47,42	7,49
47,44	7,46
47,47	7,41
47,49	7,38
47,52	7,35
47,54	7,32
47,57	7,28
47,59	7,24
47,61	7,20
47,64	7,17
47,66	7,13
47,69	7,05
47,71	7,00
47,74	6,93
47,76	6,86
47,78	6,82
47,81	6,75
47,83	6,69
47,86	6,65
47,88	6,59
47,91	6,53
47,93	6,45
47,96	6,38
47,98	6,31
48,00	6,23
48,03	6,15
48,05	6,07
48,08	6,00
48,10	5,94
48,13	5,86
48,15	5,79
48,18	5,73
48,20	5,65
48,22	5,57
48,25	5,52
48,27	5,44
48,30	5,37
48,32	5,29
48,35	5,20
48,37	5,14
48,40	5,07
48,42	4,97
48,44	4,89
48,47	4,82
48,49	4,76
48,52	4,70
48,54	4,63
48,57	4,56
48,59	4,49
48,62	4,42
48,64	4,34
48,66	4,26
48,69	4,18
48,71	4,10
48,74	4,01
48,76	3,95
48,79	3,89
48,81	3,83
48,84	3,77
48,86	3,71
48,88	3,66
48,91	3,60
48,93	3,55
48,96	3,48
48,98	3,42
49,01	3,36
49,03	3,30
49,05	3,24
49,08	3,18
49,10	3,13
49,13	3,08
49,15	3,03
49,18	2,98
49,20	2,93
49,23	2,90
49,25	2,86
49,27	2,81
49,30	2,78
49,32	2,73
49,35	2,70
49,37	2,65
49,40	2,61
49,42	2,57
49,45	2,54
49,47	2,51
49,49	2,49
49,52	2,46
49,54	2,45
49,57	2,46
49,59	2,44
49,62	2,43
49,64	2,42
49,67	2,40
49,69	2,40
49,71	2,39
49,74	2,38
49,76	2,38
49,79	2,38
49,81	2,39
49,84	2,41
49,86	2,42
49,89	2,44
49,91	2,46
49,93	2,49
49,96	2,53
49,98	2,55
50,01	2,58
50,03	2,63
50,06	2,66
50,08	2,70
50,10	2,74
50,13	2,79
50,15	2,85
50,18	2,89
50,20	2,94
50,23	3,02
50,25	3,08
50,28	3,16
50,30	3,26
50,32	3,34
50,35	3,43
50,37	3,53
50,40	3,60
50,42	3,70
50,45	3,80
50,47	3,87
50,50	3,97
50,52	4,06
50,54	4,15
50,57	4,28
50,59	4,42
50,62	4,54
50,64	4,68
50,67	4,82
50,69	4,97
50,72	5,09
50,74	5,22
50,76	5,33
50,79	5,45
50,81	5,58
50,84	5,71
50,86	5,84
50,89	6,00
50,91	6,14
50,94	6,30
50,96	6,48
50,98	6,62
51,01	6,77
51,03	6,98
51,06	7,12
51,08	7,27
51,11	7,43
51,13	7,57
51,15	7,74
51,18	7,91
51,20	8,03
51,23	8,20
51,25	8,38
51,28	8,54
51,30	8,73
51,33	8,89
51,35	9,05
51,37	9,20
51,40	9,35
51,42	9,50
51,45	9,64
51,47	9,80
51,50	9,93
51,52	10,07
51,55	10,23
51,57	10,39
51,59	10,53
51,62	10,68
51,64	10,81
51,67	10,96
51,69	11,08
51,72	11,18
51,74	11,29
51,77	11,42
51,79	11,51
51,81	11,61
51,84	11,71
51,86	11,82
51,89	11,94
51,91	12,04
51,94	12,12
51,96	12,22
51,99	12,31
52,01	12,37
52,03	12,45
52,06	12,52
52,08	12,57
52,11	12,63
52,13	12,67
52,16	12,73
52,18	12,77
52,20	12,81
52,23	12,85
52,25	12,88
52,28	12,90
52,30	12,94
52,33	12,94
52,35	12,95
52,38	12,96
52,40	12,96
52,42	12,97
52,45	12,95
52,47	12,94
52,50	12,92
52,52	12,92
52,55	12,90
52,57	12,86
52,60	12,83
52,62	12,81
52,64	12,77
52,67	12,72
52,69	12,68
52,72	12,62
52,74	12,58
52,77	12,55
52,79	12,49
52,82	12,44
52,84	12,38
52,86	12,32
52,89	12,26
52,91	12,18
52,94	12,07
52,96	11,99
52,99	11,91
53,01	11,82
53,04	11,74
53,06	11,66
53,08	11,58
53,11	11,50
53,13	11,42
53,16	11,32
53,18	11,21
53,21	11,11
53,23	10,99
53,26	10,88
53,28	10,77
53,30	10,67
53,33	10,59
53,35	10,52
53,38	10,41
53,40	10,31
53,43	10,23
53,45	10,12
53,47	10,01
53,50	9,90
53,52	9,78
53,55	9,68
53,57	9,57
53,60	9,44
53,62	9,38
53,65	9,27
53,67	9,15
53,69	9,06
53,72	8,95
53,74	8,85
53,77	8,77
53,79	8,65
53,82	8,54
53,84	8,44
53,87	8,33
53,89	8,24
53,91	8,12
53,94	8,03
53,96	7,94
53,99	7,86
54,01	7,78
54,04	7,69
54,06	7,61
54,09	7,54
54,11	7,44
54,13	7,35
54,16	7,26
54,18	7,15
54,21	7,07
54,23	7,01
54,26	6,95
54,28	6,89
54,31	6,83
54,33	6,77
54,35	6,75
54,38	6,69
54,40	6,62
54,43	6,56
54,45	6,49
54,48	6,43
54,50	6,38
54,52	6,33
54,55	6,29
54,57	6,25
54,60	6,22
54,62	6,21
54,65	6,19
54,67	6,17
54,70	6,16
54,72	6,16
54,74	6,15
54,77	6,15
54,79	6,14
54,82	6,16
54,84	6,17
54,87	6,19
54,89	6,22
54,92	6,22
54,94	6,25
54,96	6,31
54,99	6,36
55,01	6,40
55,04	6,46
55,06	6,52
55,09	6,62
55,11	6,70
55,14	6,77
55,16	6,85
55,18	6,94
55,21	7,05
55,23	7,13
55,26	7,23
55,28	7,36
55,31	7,48
55,33	7,60
55,36	7,75
55,38	7,88
55,40	8,04
55,43	8,22
55,45	8,37
55,48	8,56
55,50	8,77
55,53	8,96
55,55	9,14
55,57	9,35
55,60	9,54
55,62	9,76
55,65	9,98
55,67	10,17
55,70	10,41
55,72	10,69
55,75	10,95
55,77	11,22
55,79	11,49
55,82	11,79
55,84	12,08
55,87	12,34
55,89	12,58
55,92	12,86
55,94	13,20
55,97	13,48
55,99	13,79
56,01	14,16
56,04	14,52
56,06	14,88
56,09	15,26
56,11	15,61
56,14	15,99
56,16	16,38
56,19	16,66
56,21	16,98
56,23	17,34
56,26	17,65
56,28	18,00
56,31	18,37
56,33	18,71
56,36	19,12
56,38	19,57
56,41	20,00
56,43	20,47
56,45	20,91
56,48	21,32
56,50	21,69
56,53	22,06
56,55	22,42
56,58	22,79
56,60	23,16
56,62	23,49
56,65	23,86
56,67	24,34
56,70	24,75
56,72	25,20
56,75	25,66
56,77	26,08
56,80	26,54
56,82	26,94
56,84	27,31
56,87	27,70
56,89	28,10
56,92	28,45
56,94	28,82
56,97	29,21
56,99	29,60
57,02	30,04
57,04	30,50
57,06	30,90
57,09	31,34
57,11	31,80
57,14	32,20
57,16	32,58
57,19	32,99
57,21	33,34
57,24	33,71
57,26	34,10
57,28	34,49
57,31	34,88
57,33	35,34
57,36	35,74
57,38	36,21
57,41	36,72
57,43	37,18
57,46	37,67
57,48	38,14
57,50	38,59
57,53	39,09
57,55	39,63
57,58	40,16
57,60	40,78
57,63	41,47
57,65	42,98
57,68	44,42
57,70	45,78
57,72	47,00
57,75	48,14
57,77	49,13
57,80	49,99
57,82	49,99
57,85	49,99
57,87	49,99
57,89	49,99
57,92	49,99
57,94	49,99
57,97	49,99
57,99	49,99
58,02	49,99
58,04	49,99
58,07	49,99
58,09	49,99
58,11	49,99
58,14	49,99
58,16	49,99
58,19	49,99
58,21	49,99
58,24	49,99
58,26	49,99
58,29	49,99
58,31	49,99
58,33	49,99
58,36	49,99
58,38	49,99
58,41	49,99
58,43	49,99
58,46	49,99
58,48	49,99
58,51	49,99
58,53	49,99
58,55	49,99
58,58	49,99
58,60	49,99
58,63	49,99
58,65	49,99
58,68	49,99
58,70	49,99
58,73	49,99
58,75	49,99
58,77	49,99
58,80	49,99
58,82	49,99
58,85	49,99
58,87	49,99
58,90	49,99
58,92	49,99
58,94	49,99
58,97	49,99
58,99	49,99
59,02	49,99
59,04	49,99
59,07	49,99
59,09	49,99
59,12	49,99
59,14	49,99
59,16	49,99
59,19	49,99
59,21	49,99
59,24	49,99
59,26	49,99
59,29	49,99
59,31	49,99
59,34	49,99
59,36	49,99
59,38	49,99
59,41	49,99
59,43	49,99
59,46	49,99
59,48	49,99
59,51	49,99
59,53	49,99
59,56	49,99
59,58	49,99
59,60	49,99
59,63	49,99
59,65	49,99
59,68	49,99
59,70	49,99
59,73	49,99
59,75	49,99
59,78	49,99
59,80	49,99
59,82	49,99
59,85	49,99
59,87	49,99
59,90	49,99
59,92	49,99
59,95	49,99
59,97	49,99
59,99	49,99
