Spannung U1	Strom IA
42,63	4,26
42,66	4,22
42,68	4,15
42,71	4,11
42,73	4,06
42,75	4,03
42,78	3,99
42,80	3,97
42,83	3,92
42,85	3,87
42,88	3,83
42,90	3,77
42,93	3,74
42,95	3,68
42,97	3,62
43,00	3,55
43,02	3,49
43,05	3,43
43,07	3,39
43,10	3,36
43,12	3,32
43,15	3,28
43,17	3,22
43,19	3,16
43,22	3,11
43,24	3,07
43,27	3,02
43,29	2,97
43,32	2,93
43,34	2,86
43,36	2,81
43,39	2,79
43,41	2,73
43,44	2,70
43,46	2,65
43,49	2,60
43,51	2,52
43,54	2,48
43,56	2,43
43,58	2,40
43,61	2,35
43,63	2,29
43,66	2,25
43,68	2,20
43,71	2,20
43,73	2,16
43,76	2,13
43,78	2,07
43,80	2,01
43,83	1,95
43,85	1,89
43,88	1,87
43,90	1,85
43,93	1,83
43,95	1,79
43,98	1,75
44,00	1,72
44,02	1,69
44,05	1,67
44,07	1,64
44,10	1,61
44,12	1,57
44,15	1,53
44,17	1,50
44,20	1,46
44,22	1,45
44,24	1,42
44,27	1,41
44,29	1,37
44,32	1,36
44,34	1,34
44,37	1,32
44,39	1,31
44,41	1,28
44,44	1,27
44,46	1,25
44,49	1,27
44,51	1,26
44,54	1,27
44,56	1,26
44,59	1,25
44,61	1,22
44,63	1,19
44,66	1,20
44,68	1,18
44,71	1,19
44,73	1,17
44,76	1,19
44,78	1,19
44,81	1,22
44,83	1,24
44,85	1,25
44,88	1,25
44,90	1,25
44,93	1,25
44,95	1,26
44,98	1,28
