Spannung U1	Strom IA
42,63	2,92
42,66	2,91
42,68	2,88
42,71	2,87
42,73	2,82
42,75	2,79
42,78	2,75
42,80	2,71
42,83	2,67
42,85	2,64
42,88	2,61
42,90	2,57
42,93	2,54
42,95	2,50
42,97	2,47
43,00	2,44
43,02	2,39
43,05	2,38
43,07	2,35
43,10	2,32
43,12	2,31
43,15	2,28
43,17	2,23
43,19	2,18
43,22	2,15
43,24	2,09
43,27	2,06
43,29	2,02
43,32	2,00
43,34	1,97
43,36	1,94
43,39	1,91
43,41	1,89
43,44	1,88
43,46	1,84
43,49	1,81
43,51	1,75
43,54	1,70
43,56	1,66
43,58	1,62
43,61	1,59
43,63	1,56
43,66	1,54
43,68	1,50
43,71	1,49
43,73	1,48
43,76	1,48
43,78	1,47
43,80	1,43
43,83	1,40
43,85	1,37
43,88	1,33
43,90	1,29
43,93	1,27
43,95	1,24
43,98	1,21
44,00	1,20
44,02	1,17
44,05	1,16
44,07	1,16
44,10	1,13
44,12	1,11
44,15	1,10
44,17	1,07
44,20	1,03
44,22	1,05
44,24	1,02
44,27	1,00
44,29	1,00
44,32	0,99
44,34	0,95
44,37	0,94
44,39	0,94
44,41	0,92
44,44	0,92
44,46	0,91
44,49	0,90
44,51	0,90
44,54	0,91
44,56	0,90
44,59	0,88
44,61	0,86
44,63	0,85
44,66	0,83
44,68	0,82
44,71	0,82
44,73	0,84
44,76	0,84
44,78	0,85
44,81	0,85
44,83	0,87
44,85	0,90
44,88	0,91
44,90	0,91
44,93	0,92
44,95	0,93
44,98	0,91
