Spannung U1	Strom IA
42,63	1,43
42,66	1,40
42,68	1,40
42,71	1,38
42,73	1,37
42,75	1,35
42,78	1,35
42,80	1,32
42,83	1,32
42,85	1,31
42,88	1,28
42,90	1,27
42,93	1,25
42,95	1,24
42,97	1,22
43,00	1,24
43,02	1,22
43,05	1,21
43,07	1,18
43,10	1,15
43,12	1,12
43,15	1,09
43,17	1,07
43,19	1,07
43,22	1,06
43,24	1,05
43,27	1,03
43,29	1,03
43,32	1,02
43,34	1,01
43,36	0,99
43,39	0,98
43,41	0,98
43,44	0,95
43,46	0,95
43,49	0,91
43,51	0,90
43,54	0,87
43,56	0,86
43,58	0,84
43,61	0,84
43,63	0,85
43,66	0,83
43,68	0,81
43,71	0,80
43,73	0,77
43,76	0,75
43,78	0,75
43,80	0,73
43,83	0,71
43,85	0,72
43,88	0,70
43,90	0,70
43,93	0,68
43,95	0,68
43,98	0,66
44,00	0,65
44,02	0,64
44,05	0,63
44,07	0,63
44,10	0,62
44,12	0,62
44,15	0,60
44,17	0,58
44,20	0,57
44,22	0,55
44,24	0,55
44,27	0,51
44,29	0,52
44,32	0,49
44,34	0,49
44,37	0,49
44,39	0,51
44,41	0,53
44,44	0,53
44,46	0,52
44,49	0,50
44,51	0,49
44,54	0,47
44,56	0,46
44,59	0,45
44,61	0,45
44,63	0,46
44,66	0,45
44,68	0,46
44,71	0,46
44,73	0,47
44,76	0,46
44,78	0,46
44,81	0,46
44,83	0,47
44,85	0,47
44,88	0,46
44,90	0,46
44,93	0,46
44,95	0,46
44,98	0,46
