Spannung U1	Strom IA
42,63	0,20
42,66	0,20
42,68	0,21
42,71	0,19
42,73	0,19
42,75	0,21
42,78	0,21
42,80	0,22
42,83	0,22
42,85	0,20
42,88	0,23
42,90	0,23
42,93	0,21
42,95	0,21
42,97	0,19
43,00	0,19
43,02	0,19
43,05	0,18
43,07	0,18
43,10	0,18
43,12	0,18
43,15	0,20
43,17	0,20
43,19	0,20
43,22	0,21
43,24	0,21
43,27	0,21
43,29	0,21
43,32	0,20
43,34	0,20
43,36	0,20
43,39	0,20
43,41	0,21
43,44	0,20
43,46	0,21
43,49	0,21
43,51	0,21
43,54	0,21
43,56	0,22
43,58	0,21
43,61	0,22
43,63	0,22
43,66	0,22
43,68	0,22
43,71	0,20
43,73	0,20
43,76	0,20
43,78	0,19
43,80	0,19
43,83	0,18
43,85	0,17
43,88	0,19
43,90	0,19
43,93	0,19
43,95	0,19
43,98	0,19
44,00	0,20
44,02	0,21
44,05	0,20
44,07	0,19
44,10	0,19
44,12	0,19
44,15	0,19
44,17	0,19
44,20	0,19
44,22	0,19
44,24	0,19
44,27	0,20
44,29	0,20
44,32	0,20
44,34	0,22
44,37	0,21
44,39	0,21
44,41	0,21
44,44	0,20
44,46	0,19
44,49	0,19
44,51	0,18
44,54	0,18
44,56	0,18
44,59	0,18
44,61	0,21
44,63	0,21
44,66	0,21
44,68	0,20
44,71	0,20
44,73	0,21
44,76	0,20
44,78	0,20
44,81	0,20
44,83	0,21
44,85	0,21
44,88	0,21
44,90	0,21
44,93	0,20
44,95	0,20
44,98	0,19
45,00	0,19
45,03	0,19
45,05	0,19
45,07	0,21
45,10	0,21
45,12	0,21
45,15	0,21
45,17	0,19
45,20	0,20
45,22	0,20
45,25	0,17
45,27	0,18
45,29	0,17
45,32	0,18
45,34	0,21
45,37	0,20
45,39	0,20
45,42	0,21
45,44	0,21
45,47	0,22
45,49	0,22
45,51	0,21
45,54	0,21
45,56	0,20
45,59	0,20
45,61	0,21
45,64	0,21
45,66	0,21
45,68	0,20
45,71	0,21
45,73	0,21
45,76	0,21
45,78	0,20
45,81	0,22
45,83	0,22
45,86	0,22
45,88	0,22
45,90	0,21
45,93	0,21
45,95	0,21
45,98	0,19
46,00	0,19
46,03	0,18
46,05	0,18
46,08	0,21
46,10	0,20
46,12	0,21
46,15	0,21
46,17	0,21
46,20	0,22
46,22	0,21
46,25	0,19
46,27	0,20
46,30	0,18
46,32	0,19
46,34	0,19
46,37	0,19
46,39	0,19
46,42	0,20
46,44	0,20
46,47	0,21
46,49	0,20
46,52	0,20
46,54	0,21
46,56	0,22
46,59	0,22
46,61	0,23
46,64	0,21
46,66	0,22
46,69	0,21
46,71	0,19
46,73	0,21
46,76	0,19
46,78	0,19
46,81	0,21
46,83	0,21
46,86	0,22
46,88	0,22
46,91	0,20
46,93	0,22
46,95	0,22
46,98	0,21
47,00	0,21
47,03	0,20
47,05	0,19
47,08	0,20
47,10	0,19
47,13	0,19
47,15	0,19
47,17	0,19
47,20	0,20
47,22	0,21
47,25	0,20
47,27	0,22
47,30	0,21
47,32	0,22
47,35	0,21
47,37	0,19
47,39	0,18
47,42	0,18
47,44	0,17
47,47	0,17
47,49	0,16
47,52	0,17
47,54	0,21
47,57	0,20
47,59	0,21
47,61	0,21
47,64	0,21
47,66	0,22
47,69	0,21
47,71	0,19
47,74	0,20
47,76	0,19
47,78	0,20
47,81	0,21
47,83	0,21
47,86	0,21
47,88	0,21
47,91	0,21
47,93	0,22
47,96	0,21
47,98	0,20
48,00	0,22
48,03	0,21
48,05	0,21
48,08	0,21
48,10	0,21
48,13	0,22
48,15	0,22
48,18	0,20
48,20	0,21
48,22	0,20
48,25	0,18
48,27	0,20
48,30	0,20
48,32	0,20
48,35	0,21
48,37	0,21
48,40	0,21
48,42	0,22
48,44	0,20
48,47	0,20
48,49	0,19
48,52	0,19
48,54	0,20
48,57	0,20
48,59	0,20
48,62	0,21
48,64	0,21
48,66	0,22
48,69	0,22
48,71	0,21
48,74	0,21
48,76	0,20
48,79	0,20
48,81	0,19
48,84	0,19
48,86	0,20
48,88	0,20
48,91	0,20
48,93	0,20
48,96	0,19
48,98	0,19
49,01	0,20
49,03	0,19
49,05	0,19
49,08	0,19
49,10	0,19
49,13	0,20
49,15	0,20
49,18	0,20
49,20	0,20
49,23	0,20
49,25	0,21
49,27	0,21
49,30	0,20
49,32	0,20
49,35	0,20
49,37	0,20
49,40	0,20
49,42	0,19
49,45	0,19
49,47	0,20
49,49	0,20
49,52	0,20
49,54	0,20
49,57	0,20
49,59	0,22
49,62	0,22
49,64	0,22
49,67	0,21
49,69	0,19
49,71	0,20
49,74	0,20
49,76	0,17
49,79	0,17
49,81	0,17
49,84	0,17
49,86	0,20
49,89	0,19
49,91	0,19
49,93	0,20
49,96	0,20
49,98	0,20
50,01	0,20
50,03	0,20
50,06	0,20
50,08	0,19
50,10	0,19
50,13	0,20
50,15	0,21
50,18	0,20
50,20	0,20
50,23	0,20
50,25	0,21
50,28	0,21
50,30	0,20
50,32	0,22
50,35	0,21
50,37	0,22
50,40	0,21
50,42	0,19
50,45	0,20
50,47	0,19
50,50	0,17
50,52	0,15
50,54	0,14
50,57	0,14
50,59	0,17
50,62	0,17
50,64	0,17
50,67	0,18
50,69	0,20
50,72	0,21
50,74	0,21
50,76	0,20
50,79	0,20
50,81	0,19
50,84	0,19
50,86	0,19
50,89	0,19
50,91	0,20
50,94	0,20
50,96	0,20
50,98	0,21
51,01	0,21
51,03	0,21
51,06	0,22
51,08	0,22
51,11	0,22
51,13	0,22
51,15	0,20
51,18	0,20
51,20	0,20
51,23	0,19
51,25	0,19
51,28	0,18
51,30	0,18
51,33	0,22
51,35	0,21
51,37	0,21
51,40	0,21
51,42	0,20
51,45	0,21
51,47	0,22
51,50	0,20
51,52	0,21
51,55	0,21
51,57	0,20
51,59	0,22
51,62	0,21
51,64	0,21
51,67	0,21
51,69	0,21
51,72	0,22
51,74	0,22
51,77	0,21
51,79	0,23
51,81	0,23
51,84	0,22
51,86	0,22
51,89	0,20
51,91	0,20
51,94	0,20
51,96	0,18
51,99	0,18
52,01	0,18
52,03	0,18
52,06	0,21
52,08	0,22
52,11	0,22
52,13	0,22
52,16	0,21
52,18	0,22
52,20	0,22
52,23	0,20
52,25	0,20
52,28	0,19
52,30	0,20
52,33	0,21
52,35	0,21
52,38	0,21
52,40	0,21
52,42	0,21
52,45	0,21
52,47	0,21
52,50	0,20
52,52	0,22
52,55	0,21
52,57	0,21
52,60	0,21
52,62	0,21
52,64	0,21
52,67	0,21
52,69	0,19
52,72	0,20
52,74	0,19
52,77	0,18
52,79	0,20
52,82	0,21
52,84	0,21
52,86	0,21
52,89	0,21
52,91	0,22
52,94	0,22
52,96	0,20
52,99	0,20
53,01	0,20
53,04	0,20
53,06	0,21
53,08	0,21
53,11	0,21
53,13	0,21
53,16	0,21
53,18	0,22
53,21	0,21
53,23	0,20
53,26	0,19
53,28	0,19
53,30	0,19
53,33	0,20
53,35	0,20
53,38	0,20
53,40	0,20
53,43	0,20
53,45	0,21
53,47	0,20
53,50	0,19
53,52	0,21
53,55	0,21
53,57	0,21
53,60	0,21
53,62	0,21
53,65	0,22
53,67	0,22
53,69	0,21
53,72	0,21
53,74	0,21
53,77	0,20
53,79	0,21
53,82	0,20
53,84	0,20
53,87	0,20
53,89	0,19
53,91	0,21
53,94	0,22
53,96	0,21
53,99	0,22
54,01	0,22
54,04	0,22
54,06	0,22
54,09	0,21
54,11	0,21
54,13	0,20
54,16	0,20
54,18	0,20
54,21	0,18
54,23	0,18
54,26	0,20
54,28	0,20
54,31	0,21
54,33	0,21
54,35	0,21
54,38	0,23
54,40	0,20
54,43	0,18
54,45	0,17
54,48	0,16
54,50	0,16
54,52	0,17
54,55	0,16
54,57	0,19
54,60	0,19
54,62	0,20
54,65	0,21
54,67	0,21
54,70	0,21
54,72	0,21
54,74	0,20
54,77	0,20
54,79	0,19
54,82	0,19
54,84	0,19
54,87	0,19
54,89	0,19
54,92	0,20
54,94	0,19
54,96	0,20
54,99	0,22
55,01	0,22
55,04	0,22
55,06	0,22
55,09	0,21
55,11	0,23
55,14	0,23
55,16	0,21
55,18	0,20
55,21	0,19
55,23	0,18
55,26	0,19
55,28	0,18
55,31	0,19
55,33	0,19
55,36	0,20
55,38	0,21
55,40	0,21
55,43	0,20
55,45	0,20
55,48	0,20
55,50	0,19
55,53	0,19
55,55	0,19
55,57	0,19
55,60	0,19
55,62	0,19
55,65	0,20
55,67	0,18
55,70	0,18
55,72	0,18
55,75	0,18
55,77	0,19
55,79	0,19
55,82	0,19
55,84	0,22
55,87	0,21
55,89	0,21
55,92	0,22
55,94	0,20
55,97	0,20
55,99	0,21
56,01	0,21
56,04	0,21
56,06	0,21
56,09	0,21
56,11	0,22
56,14	0,22
56,16	0,21
56,19	0,21
56,21	0,20
56,23	0,20
56,26	0,19
56,28	0,19
56,31	0,18
56,33	0,18
56,36	0,19
56,38	0,20
56,41	0,19
56,43	0,19
56,45	0,20
56,48	0,20
56,50	0,20
56,53	0,20
56,55	0,19
56,58	0,21
56,60	0,20
56,62	0,21
56,65	0,20
56,67	0,19
56,70	0,19
56,72	0,20
56,75	0,20
56,77	0,20
56,80	0,19
56,82	0,19
56,84	0,22
56,87	0,21
56,89	0,19
56,92	0,20
56,94	0,20
56,97	0,20
56,99	0,19
57,02	0,19
57,04	0,19
57,06	0,19
57,09	0,19
57,11	0,20
57,14	0,20
57,16	0,20
57,19	0,20
57,21	0,20
57,24	0,21
57,26	0,22
57,28	0,21
57,31	0,21
57,33	0,21
57,36	0,20
57,38	0,20
57,41	0,18
57,43	0,17
57,46	0,19
57,48	0,19
57,50	0,20
57,53	0,19
57,55	0,20
57,58	0,22
57,60	0,22
57,63	0,21
57,65	0,20
57,68	0,19
57,70	0,19
57,72	0,19
57,75	0,18
57,77	0,18
57,80	0,18
57,82	0,19
57,85	0,21
57,87	0,20
57,89	0,20
57,92	0,21
57,94	0,21
57,97	0,21
57,99	0,20
58,02	0,20
58,04	0,21
58,07	0,21
58,09	0,20
58,11	0,20
58,14	0,19
58,16	0,18
58,19	0,20
58,21	0,19
58,24	0,20
58,26	0,20
58,29	0,20
58,31	0,23
58,33	0,23
58,36	0,22
58,38	0,22
58,41	0,21
58,43	0,20
58,46	0,20
58,48	0,18
58,51	0,18
58,53	0,17
58,55	0,17
58,58	0,19
58,60	0,19
58,63	0,19
58,65	0,20
58,68	0,19
58,70	0,20
58,73	0,20
58,75	0,20
58,77	0,20
58,80	0,20
58,82	0,19
58,85	0,20
58,87	0,19
58,90	0,19
58,92	0,20
58,94	0,20
58,97	0,19
58,99	0,20
59,02	0,19
59,04	0,21
59,07	0,22
59,09	0,20
59,12	0,21
59,14	0,21
59,16	0,21
59,19	0,21
59,21	0,20
59,24	0,20
59,26	0,20
59,29	0,20
59,31	0,21
59,34	0,22
59,36	0,22
59,38	0,22
59,41	0,21
59,43	0,22
59,46	0,22
59,48	0,21
59,51	0,20
59,53	0,20
59,56	0,20
59,58	0,20
59,60	0,19
59,63	0,19
59,65	0,21
59,68	0,21
59,70	0,21
59,73	0,22
59,75	0,22
59,78	0,24
59,80	0,24
59,82	0,21
59,85	0,21
59,87	0,20
59,90	0,19
59,92	0,19
59,95	0,18
59,97	0,18
59,99	0,19
